,ASC.1,ASC.10,ASC.11,ASC.12,ASC.13,ASC.15,ASC.16,ASC.2,ASC.3,ASC.4,ASC.7,ASC.8,ASC.9,EC.1,EC.2,L2.1,L2.2,L2.3,L2.4,L2.5,L2.6,L2.7,L2.8,L2.9,L2/3.1,L2/3.11,L2/3.13,L2/3.14,L2/3.15,L2/3.18,L2/3.2,L2/3.3,L2/3.4,L2/3.5,L2/3.6,L2/3.7,L2/3.8,L2/3.9,L2/3/4.1,L2/3/4.2,L2/3/4.3,L2/3/4.4,L3/4.1,L3/4.10,L3/4.11,L3/4.12,L3/4.13,L3/4.14,L3/4.15,L3/4.19,L3/4.2,L3/4.3,L3/4.4,L3/4.5,L3/4.6,L3/4.7,L3/4.8,L3/4.9,L3/4/5.1,L4.1,L4.10,L4.2,L4.3,L4.4,L4.5,L4.7,L4.8,L4.9,L4/5.1,L4/5.10,L4/5.11,L4/5.12,L4/5.13,L4/5.14,L4/5.15,L4/5.16,L4/5.2,L4/5.3,L4/5.4,L4/5.5,L4/5.6,L4/5.7,L4/5.8,L4/5.9,L4/5/6.1,L4/5/6.10,L4/5/6.11,L4/5/6.12,L4/5/6.13,L4/5/6.14,L4/5/6.2,L4/5/6.3,L4/5/6.4,L4/5/6.5,L4/5/6.7,L4/5/6.8,L4/5/6.9,L5/6.1,L5/6.10,L5/6.2,L5/6.3,L5/6.4,L5/6.5,L5/6.6,L5/6.7,L5/6.8,L5/6.9,L6.1,L6.2,L6.3,L6.4,L6.5,L6.6,L6.7,L6.8,L6.9,LAMP5.1,LAMP5.2,LAMP5.3,LAMP5.4,LAMP5.5,LAMP5.6,LAMP5.8,LAMP5.9,MG.1,MG.2,OLG.10,OLG.11,OLG.3,OLG.4,OLG.5,OLG.6,OLG.7,OLG.8,OPC.1,PVALB.1,PVALB.10,PVALB.11,PVALB.12,PVALB.13,PVALB.14,PVALB.15,PVALB.16,PVALB.17,PVALB.18,PVALB.2,PVALB.20,PVALB.21,PVALB.22,PVALB.23,PVALB.24,PVALB.25,PVALB.26,PVALB.27,PVALB.29,PVALB.3,PVALB.31,PVALB.4,PVALB.5,PVALB.6,PVALB.7,PVALB.8,PVALB.9,PV_CHC.1,PV_CHC.2,PV_CHC.3,PV_CHC.4,RELN.1,RELN.10,RELN.11,RELN.2,RELN.3,RELN.4,RELN.5,RELN.6,RELN.7,RELN.8,RELN.9,SST.1,SST.10,SST.11,SST.12,SST.13,SST.14,SST.15,SST.16,SST.17,SST.18,SST.19,SST.2,SST.20,SST.21,SST.22,SST.24,SST.26,SST.27,SST.28,SST.29,SST.3,SST.30,SST.31,SST.32,SST.4,SST.5,SST.6,SST.7,SST.8,SST.9,VIP.1,VIP.2,VIP.3,VIP.4,VIP.5,VIP.6,VIP.7,VIP.8,VIP_RELN.1,VIP_RELN.2,VIP_RELN.3,VIP_RELN.4,VIP_RELN.5,VIP_RELN.6,VIP_RELN.7,VIP_RELN.8,VIP_RELN.9,VLMC.1
2,0.005819013442038273,5.128205128205128e-05,0.003946600310334611,1.70940170940171e-05,3.418803418803419e-05,0.0001367521367521368,0.0001709401709401709,0.002875146423679155,0.002818255093630085,0.0,0.03538488100458121,5.128205128205128e-05,0.00147782490897615,1.70940170940171e-05,0.0001636637754019244,0.0025729621358857,0.01092044977630344,0.002416333155772405,0.002348881336627583,0.01660798345926233,0.003129580251859736,0.006260663194133154,0.0002818046425149644,0.003030010592974243,0.004620990076448396,0.003915568197251704,0.01286342350716773,0.002388153913206338,0.008115359069708764,0.0003172247027657244,0.020264430708442,0.02459739075421675,0.0,0.006801900742262968,0.01334635120784947,0.003957751772549978,0.006892281723768184,0.00143471142926977,0.0001709401709401709,0.03137960009519827,0.001337763119224901,0.003939178171120107,0.01969587820130107,0.001707605188397787,0.0005808266218921047,0.002902235516190916,0.01296437444045194,0.01619878130816316,0.004764729877596696,0.0001025641025641026,0.003502847734869842,0.0221906086660022,0.01213725448286996,0.001521830564719955,0.0068901094118773,1.70940170940171e-05,0.00464563858592064,0.008816154410580469,0.005649388731923062,0.01323212369151293,0.0008087007039362461,0.03214200619169265,0.005136878026128245,0.004808087846322264,0.001950873052393059,0.03076591318511633,0.001163511820820104,0.0008113492131250178,0.01827618137467991,0.0148497665670759,0.0006220018310271678,0.003211816383757267,0.007030760084392492,0.004130961586419906,0.002795209301659371,0.001890541806536826,0.00375559097719326,0.01417960137306838,0.009249708038748559,0.008659248808092707,0.01612683948456842,0.0002742691356646756,0.00332811323596581,0.01033076523349934,0.006276767704150873,0.002471481669623689,0.01615625462086505,0.02646471483957798,0.001784260549900934,0.006213845950867519,0.00667942034061946,0.005211108538342136,0.006936769964121064,0.001865896245995609,0.003669580421596617,0.0001660892405813399,3.418803418803419e-05,0.004300160415627805,0.001399100827491154,0.0002760454995217975,0.01529398710485689,0.02070908712310917,0.0009626290709611725,0.0007464286678653459,0.007671582156385848,0.01081616423627182,6.837606837606838e-05,0.01023508489037886,0.008430660796168898,0.004026613131780953,0.008269594041946306,0.01555526635841711,0.002179194267633749,0.006917234748097372,0.00459684553031549,0.004171276506108885,0.003056804380430249,0.001467601260813217,0.001174461744197403,0.001260569377950868,0.0002686533431454424,0.0009721665053212895,0.0006650396113069892,0.0003565052675622071,0.00210914868928413,0.0004030957755562722,0.0003310236289920263,0.0003500573911228739,0.003589979897824455,0.0,0.004707812432377313,0.02927702355042932,0.007974132652060113,0.02138218433155837,0.008346759890737864,0.0003212060074362558,0.000646108093060689,0.0,0.003700711097498715,0.0001489952234873228,0.001719638748077177,0.0005679144031288501,0.0009508691847252213,0.0001709401709401709,5.128205128205128e-05,0.001079580063778709,0.0005388364106116892,0.0003182362044624442,0.0007716075688907481,0.001222453743898439,0.000361191771563493,0.0,0.0,0.004433267532913524,0.0001685147057607554,0.0007970230308790674,0.0006340855306915089,0.009396662444933366,0.0002760454995217975,0.001797639503278836,0.001631914137537435,0.0004965685317789701,0.003107558130514815,0.001089233258976935,0.0003529685764448744,0.0007841308428215878,0.0003555759790442598,0.003761490521729333,0.0,0.003296285046104033,0.001619543736925227,0.002558703175399447,0.001518200663113639,0.001381530739540275,0.0003346039463420953,0.002496388987561324,0.001031994090684836,0.0004695360930043738,0.002108478512078224,0.001491240358944415,0.001029706936692654,0.003966412148732771,0.007640945012438437,0.002770040479207369,0.001096789841710835,0.0007412589633648253,0.0001612383102225089,1.70940170940171e-05,0.00046165422237657,0.0007059371528897488,0.0002132080497728899,0.001907312010202453,5.128205128205128e-05,0.001157889514548657,0.002116656606498593,0.006352939865154786,0.001059166315112179,0.0001448319813968216,0.0004321141052437856,0.0003043761409409811,0.0004311026035470658,0.0007590356294404718,0.0005080853432997902,0.001243684887912646,0.004380502948364592,0.000776617886320424,0.001916263570891111,0.0003695182557444955,0.0008872618335292114,0.001846255963597367,0.0004079467059151032,0.0008148047362414143,0.0007498270477954451,0.004353659879498989,0.001978398770240291,0.002079380918142966,0.00186038970056227,0.00180741853788857,0.001049429432269667,0.0003249020856244332,0.001073574281249225,0.0006348554321386113,0.0006651218244857616,0.0007486721956247916,0.002586904412585935,0.009958097833480842
3,0.003713554788266505,6.582628443537505e-05,0.002291852493359106,9.05111410986407e-05,1.645657110884376e-05,0.0001481091399795939,2.468485666326564e-05,0.001645590406549857,0.002547739578735377,2.468485666326564e-05,0.03367910447263237,0.0001151959977619063,0.0007344060489576066,1.645657110884376e-05,9.05111410986407e-05,0.002741270003697995,0.007479960210451366,0.006222931533977084,0.003632630219571896,0.02602652064612984,0.004762238950777867,0.005545687382158009,0.0003364274692233591,0.005167973779923399,0.002704460069223317,0.003529368758838111,0.01509790005117,0.002955954174824644,0.008108812773748437,0.0001394934884980826,0.02203070931645891,0.02957692239689556,4.114142777210941e-05,0.01048553622736822,0.0263967857602639,0.002598871996473952,0.01123847188186781,0.003489019063803086,0.0001355205264664966,0.02861532499904459,0.001648119342374626,0.003590895667221745,0.01852157675121163,0.0009360550717523788,0.0008034546641927663,0.00131935543572319,0.01380672706466164,0.01702757882432389,0.001564296058134082,0.0001794671435088251,0.003651336749103584,0.02084111120529445,0.01256126487511947,0.000631903185326497,0.006891910014386603,0.0001602940616574673,0.00638288198957486,0.009802315199871988,0.003845125001869373,0.01225504657018178,0.0009911359178344614,0.04287903648036534,0.007215204965152297,0.005779789879376248,0.003142627987820085,0.03648758531092858,0.001465847009595582,0.0005891484416679126,0.02049567646844176,0.00877722943144664,0.0007068005895693167,0.003927061159926084,0.01268411931910117,0.004925162562071025,0.002206742689565505,0.001866491264522866,0.004074722415137356,0.01154065530523069,0.009494240004113695,0.006450495180549533,0.007681841511610169,0.0006194195762492393,0.005278966523314688,0.009937140879909049,0.007120792781575939,0.002280663420458219,0.01585420274170852,0.01917581726164301,0.001487062624550388,0.004681394903583458,0.005450518002180957,0.004994236729382983,0.005893518284879539,0.000717654798761035,0.002909344708050632,0.0002840851347720239,2.468485666326564e-05,0.00251280208714745,0.0006165396419637969,0.0001151959977619063,0.01225821026666046,0.01629828190078908,0.0006853910497418956,0.001115036487514654,0.006347166101235044,0.00926481193127781,8.228285554421881e-06,0.006216731414947928,0.006557738205261235,0.004000543474128209,0.008412285031612546,0.01300122766612641,0.002554149273570512,0.004504661997427263,0.003270669408509541,0.003945597865207534,0.003763399285750042,0.00106835278360095,0.001430392613956647,0.0005142789552024954,0.000344776843212685,0.001255743608375644,0.0004760420461563457,0.0007027065391028266,0.001492483864328346,9.873942665306256e-05,0.0001401951420054805,0.00039999696146288,0.002944036740184305,6.392635683692386e-05,0.007509209319956576,0.01942163713388812,0.004324058332271358,0.02707596607332146,0.007718775485543373,0.0003316599249359436,0.0008228214543838882,0.0,0.003162344275583849,0.0001370491721369229,0.001242110219113597,0.0003481004120457229,0.0008599922871438448,0.0002221637099693908,0.0001727939966428595,0.001230558364726137,0.0002304965161415121,0.0002997149556269093,0.0007189493349374048,0.0008367495227336637,0.0003072413457648632,8.228285554421881e-06,1.645657110884376e-05,0.004667455969091626,0.0002977828600303292,0.0006030519255771706,0.0004056255744889654,0.008769618371092637,0.0002640590515577478,0.001910392021963654,0.001379990875543344,0.0004744608982679996,0.00287134949205615,0.001076351209882042,0.0002367203534797834,0.0004974898874039154,0.0003602855756326664,0.00433354140244641,4.114142777210941e-05,0.004128044705523244,0.001112688191329741,0.002052046981513507,0.002072428262656743,0.001479153602524212,0.0003778654592844895,0.002857358055346398,0.0006163783689074511,0.0006753839250239266,0.002041366796040314,0.002000838343247897,0.000951507535551854,0.004242123091098489,0.008173545062801388,0.002285294276129806,0.0006891866547180716,0.0007078941011336004,8.228285554421881e-05,0.000123916169861117,0.0004680961220931736,0.0003804327472818465,0.0001388601792985989,0.002169053502618949,0.0002550768521870783,0.0008728263601111963,0.000933183204842688,0.004638302013631258,0.0006318185151104484,0.0001731082842231681,0.0009387935833831263,0.0003245771693455851,0.0004515709647673456,0.0004010396374776865,0.0004940114208456214,0.0009512090900615398,0.004382560601130409,0.0009320580090984154,0.001685416480107665,0.001400665868138029,0.001190970167064971,0.002364854704042341,0.0002868803988414176,0.0009519790878768519,0.0006885736797383787,0.00375913922818834,0.002413010301187825,0.001815742344803917,0.001666003371873082,0.001618816431454391,0.001598338162498628,0.0003663154880983229,0.0004976492772589679,0.0008395097679673551,0.0009612318149604332,0.0004768162941923843,0.003413704975153794,0.006664604730187905
5,0.006788969214618017,6.702233184096941e-05,0.00280646886661801,9.383126457735718e-05,0.0,0.0001072357309455511,8.04267982091633e-05,0.0033483203816175,0.003653557455722146,1.340446636819388e-05,0.03355201853152371,4.021339910458165e-05,0.001020641715810073,0.0,0.0007047363597930735,0.005149918616620321,0.01217706709420462,0.003714503534296078,0.003189593796535207,0.02979795078603652,0.004541179148215542,0.009319232230229697,0.000369989534670279,0.00434231578219947,0.006948785214308615,0.003049949327201598,0.01207388849896266,0.002091163978797322,0.00918939346373411,0.0002382125896767391,0.02623374537797188,0.02579159430285179,1.340446636819388e-05,0.01109677030250287,0.02257997176572293,0.001823739803042762,0.007778455449714638,0.004193861583947273,0.0003217071928366532,0.0362646829343073,0.002403131581720324,0.007241336984962741,0.016675432020886,0.0009820595502303998,0.0007081017169051437,0.004916104135112968,0.007131774235255984,0.01153551328526789,0.001807470546482377,0.0001754581921800482,0.001684428494011992,0.01224107108526188,0.01005554482674613,0.0004065356627659405,0.01132009887717513,0.0001539179002544732,0.005727904884872246,0.007904369419478691,0.002150317189928637,0.01753719086302218,0.0008662879505962917,0.045027727056464,0.01249096526458922,0.004604000001167346,0.001640681162181939,0.0353913116384991,0.0009247744137487041,0.0004063350425617581,0.02550556022607251,0.009783398960736853,0.0003815275227584387,0.003221406261604266,0.01228057699569158,0.004492503491259821,0.001223208573755594,0.001473490964846361,0.01190484872979263,0.01244881779103396,0.006442752424950931,0.006935909425088776,0.01076011303829902,0.001395567315486506,0.003628146906309919,0.01247348877981466,0.004357188251805279,0.002831880214215029,0.01576432396096363,0.02542800226554116,0.001755385571613572,0.002898968231607147,0.007196932055998072,0.005229810465326102,0.009806673106001319,0.001598731857714827,0.002591728333605632,0.0004812272932971744,5.361786547277553e-05,0.004513238936095117,0.0003439814863810356,8.04267982091633e-05,0.007982327507983705,0.0139029111121767,0.001395130466936621,0.0003913304036688605,0.006303303786712748,0.008415141088344957,2.680893273638777e-05,0.008934457292809186,0.004284163277534689,0.002936316042334745,0.009369930737984573,0.01621340286352296,0.003791200939495911,0.004289025917109211,0.001410204354931405,0.002225210609660414,0.003156252004412915,0.001292031698325449,0.00148229688824677,0.0003061024751065775,0.000620707976126138,0.001014071837318848,0.0005759925951993412,0.0004432808146961991,0.003129644917438727,0.0001903637182480434,0.0001787600446087356,0.0002704895861509332,0.002492167859455461,0.0,0.003849955675584807,0.009456224018412304,0.002470493031969248,0.009278441544556166,0.01106630399122498,5.361786547277553e-05,0.0007699578989051568,0.0,0.003317505244870022,0.0002113708141647773,0.0008962996229364644,0.0004209408356006685,0.0007207405361561449,0.0001474491300501327,0.0001340446636819388,0.001631879785922844,0.0002716909128216498,0.0006071357323293358,0.0015417165905392,0.0008372793792770307,0.0005503159254375678,1.340446636819388e-05,0.0,0.002571658838564445,0.0002712904705980776,0.0007270433107072461,0.0003923311101353947,0.007050556872440323,0.0001474491300501327,0.00181387363113557,0.002055684242719343,0.0003083027264684593,0.003062821182059131,0.0008961654864682228,0.0006033024656671763,0.0005853960174767672,0.0005167727149263016,0.004094300311612309,4.021339910458165e-05,0.006214804425662146,0.0009497168682050576,0.002928777316561984,0.002142114481542919,0.001889097873177465,0.0005902974579319782,0.003072024596911383,0.0005223747297265657,0.0006242082678912425,0.003306036505883748,0.001896231794991123,0.0009290427471853788,0.004281158392769142,0.008654482192039788,0.002029675396245307,0.0006224074751623565,0.001181495312228399,4.021339910458165e-05,4.111379546902468e-05,0.0002572857399869217,0.001382162849118312,0.0001550517595986727,0.00148409669738508,0.0001340446636819388,0.0009460167544205634,0.0009852622898341849,0.002881227779069977,0.0007249087448965123,0.0001702570186957526,0.00105515100823693,0.000382593914776121,0.0004526175678319006,0.0008847608366635122,0.0009125055885000786,0.001376926651990677,0.005982455609399688,0.001526910975480899,0.001892232532675724,0.0009219072290021356,0.001239279604666173,0.002506700839841748,0.0003043016823776914,0.001036747371271596,0.0008114703548223847,0.005061485368494091,0.001919038700046166,0.001418806707355903,0.001948317938856288,0.002752221086865869,0.0007211073374193504,0.000514705616442085,0.0006484173052269688,0.0005793268913112064,0.0006612197255768317,0.0003280099673877544,0.002025608481197607,0.01456732091952395
7,0.007936498083844081,0.0001219710522036103,0.004232641962790168,0.0001219710522036103,4.065701740120345e-05,0.0001219710522036103,8.13140348024069e-05,0.00141754720111755,0.007332231011048093,4.065701740120345e-05,0.06474292654309606,8.13140348024069e-05,0.001307697273434891,0.0,0.000365913156610831,0.03001961689480846,0.006578024947816443,0.002432179681701309,0.001438410447207771,0.01814158728698644,0.006279080462621606,0.02199924752240049,0.0001219710522036103,0.004138016748743057,0.007097221152740243,0.00136933811687083,0.003364428652703422,0.0003545850563425568,0.003818173726820469,0.0004472271914132379,0.005238342197274554,0.01794626393194998,0.0,0.004358750788250081,0.008884060513420307,0.0003952420737437602,0.002840060490381611,0.003115003886423574,0.0002032850870060172,0.03253762068567604,0.001287368764734289,0.004430409097286027,0.005736916315997165,0.0008108126561881222,0.0001219710522036103,0.006111762755396842,0.003460605661307831,0.0125283623229852,0.001006287389485565,4.065701740120345e-05,0.0008131403480240689,0.003745204783116255,0.003353738742795253,0.0009937692344935377,0.006128658806844729,0.0,0.002583600230982363,0.00418853536116222,0.001614590855946319,0.01636774632769751,0.0004527103716306028,0.02703268225683667,0.01274717019344841,0.002338865102322465,0.001421202654595793,0.01589434380693539,0.0009137658343593989,0.0003252561392096276,0.009723031232370581,0.003380602261173692,4.065701740120345e-05,0.001033392067753034,0.002274758860132036,0.001734595956147527,0.001266919676089173,0.001437099812539503,0.006583784060215631,0.005127061054979113,0.003698306333537804,0.004707972725975051,0.01001149064021927,0.001152777141257639,0.001225469634435292,0.008500904273559966,0.003702995971157754,0.001698526160085262,0.01477012314116361,0.03016289511217439,0.001391753157518349,0.004481273704817339,0.02948304024527976,0.01024998433670192,0.007800873312915198,0.005754194689884205,0.001014097743194139,0.0008890059749019051,8.13140348024069e-05,0.02716641476710663,0.001802771809261304,0.0002845991218084242,0.008395071539189097,0.01698094633771919,0.001985470100703661,0.0004730388803312045,0.004749940378044523,0.01198754513835603,4.065701740120345e-05,0.03888916042953891,0.006834725330415246,0.001566622931588629,0.03122981078024928,0.02093788613416277,0.008829405164434315,0.002346176009278951,0.004035321857434838,0.003122866657743708,0.003534644079791283,0.00130078339694948,0.00177332231218386,8.13140348024069e-05,0.0004527103716306028,0.000921317901204915,0.001580968294975041,0.0003713963368281958,0.009595056106684013,0.0007724833306228655,8.13140348024069e-05,0.0,0.006443501486672748,0.0,0.003403499621599271,0.03894150314028404,0.01334236834991595,0.0232030913392462,0.01604687015832269,0.0001626280696048138,0.0004472271914132379,0.0,0.005681466906069021,0.0004155705824443619,0.000805347121289523,0.000731826313221662,0.0004878842088144414,0.0,8.13140348024069e-05,0.0009054207432612055,0.0003252561392096276,0.0007904841474875204,0.001273437558792982,0.001337802606191207,0.0001219710522036103,8.13140348024069e-05,0.0,0.004322265798053238,0.0002439421044072207,0.000721688267677141,0.0004155705824443619,0.005016262232461731,4.065701740120345e-05,0.001504309643844528,0.001309128488047674,0.0004358990911449637,0.004360854447171027,0.000731826313221662,0.0001219710522036103,0.0003713963368281958,0.0004878842088144414,0.002401696000482157,8.13140348024069e-05,0.004910258919476893,0.0006231664402627565,0.002126993764329225,0.001515034844390227,0.002991792780826758,0.0002845991218084242,0.002141580805949403,0.001245022245857245,0.0002439421044072207,0.002422282796045817,0.0007881393286775453,0.0008016916678112798,0.005377556332727674,0.005344932665260572,0.002346417169167981,0.0007001697042527861,0.0006601680041857167,0.0002845991218084242,4.065701740120345e-05,0.0002439421044072207,0.001187157435844064,0.0004878842088144414,0.001833773100896046,8.13140348024069e-05,0.0003917248455287976,0.0006098552610180518,0.006303839285389625,0.003393672280529367,0.0001219710522036103,0.002024575323547567,0.0007339299721426074,0.0007941396009657637,0.0003952420737437602,0.0002439421044072207,0.00251742562050852,0.003549783504119847,0.00143372080958782,0.002213273887278142,0.0006638234576639599,0.00147020476309519,0.003070209095766067,0.000365913156610831,0.0004765561085461671,0.00153927709343213,0.004501102766765853,0.002019609753745793,0.002237757296209075,0.00199616001061183,0.002022471664626622,0.000574681423834213,0.0003510678281275941,0.0002032850870060172,0.0006505122784192552,0.001989919096779319,8.13140348024069e-05,0.002841371125049879,0.005629531787068996
8,0.004906417913565051,6.871907641561298e-05,0.00250251100447943,6.108362348054486e-05,2.290635880520433e-05,0.000145073605766294,1.527090587013621e-05,0.002562471580021805,0.003398221399042453,7.635452935068107e-06,0.03326569452861462,5.344817054547676e-05,0.001265490250535875,7.635452935068107e-06,0.0001899232844146528,0.003124005972760826,0.007649799029202628,0.004047391893608553,0.002820500161529935,0.02024532104556512,0.004394586876827429,0.007260396011168012,0.0003275017681779785,0.003329001379639626,0.003794726058886806,0.003018250811860243,0.01347185090621393,0.001927271032243504,0.008837832393534676,0.0002972280716689044,0.02338106883109239,0.02862565774318722,7.635452935068107e-06,0.0109053305272835,0.02429958056978918,0.002239995724133434,0.0105003549168614,0.003612270492466343,0.0001411126405149833,0.03797992415745921,0.002110580706733044,0.004581011504043869,0.01836638457741592,0.0006509948764922158,0.0008181215756384236,0.002706500007382222,0.01155837963557882,0.01656116227959099,0.00179473152937402,0.000216996820565045,0.003492280513521723,0.01583089889368009,0.01121062848286791,0.0008216196202770038,0.009437485197993777,0.0001460665895640518,0.006049758636015095,0.01050691899449518,0.003329704871979023,0.01290551011735736,0.0008757850549141433,0.0435764534297985,0.008922851422823905,0.005224946896626931,0.002335608091416813,0.03973972387551836,0.001282191094005248,0.0005524634474869786,0.02576625153007786,0.01127742330103243,0.0006357056082857246,0.002992353658176796,0.01102450010894094,0.005363757268633001,0.001710377169086963,0.001876348213142502,0.006711979767890492,0.01269309967816226,0.00982962445534944,0.00768505242949376,0.01041661784085706,0.0005578570126543182,0.004332952547984189,0.01207694546788045,0.006265879584418632,0.002227641951717858,0.01410505107118335,0.02278134654241675,0.001505995893104314,0.00399518344586487,0.006259114534125945,0.005753303297922398,0.00791963517775933,0.0009101422978299054,0.002577634992196495,0.0002931750826575568,0.0001298026998961578,0.003576575335711381,0.0005583275377419454,0.0001250219344665738,0.01123028886067215,0.01531382845626242,0.00100963615323756,0.0008143718498377035,0.005986431718470759,0.009876152999853985,1.527090587013621e-05,0.0067232711340947,0.005986112021191073,0.003372826552961239,0.01022877655672388,0.01308487116115033,0.003094856670799049,0.005061113521520099,0.002531420820338052,0.002863965195860312,0.003338946353984489,0.001504659555958395,0.001159697279339071,0.0006966627786255668,0.0007329483947574732,0.000972258643671726,0.0004547852839070319,0.0003272642103421204,0.003994964984414862,0.0001488775604815618,0.0004132224104466626,0.0007305491294289541,0.003811766399169747,1.813247925175347e-05,0.004231439014199117,0.01845076722603659,0.003635233235982385,0.01535233179757308,0.009347035036220712,0.0001259780875524907,0.0006397891546924127,5.725901113687766e-05,0.002870612255581711,0.0002186010971551544,0.001081202067148876,0.0003664879691310029,0.0009994154591866022,0.0002214281351169751,0.000145073605766294,0.001221039836882636,0.0002588132491577059,0.0005115080645815128,0.000743098441275557,0.0007715179325126704,0.0002534640131379729,0.0,1.527090587013621e-05,0.003061071157899129,0.0002496394007943057,0.0006253012182887088,0.0003434406668340662,0.009006184201086623,0.0001317081201918583,0.001742153761470924,0.002124562618495676,0.0002206497562346316,0.003364259934167125,0.001073954296709575,0.0004599981670191212,0.0004571434795136371,0.0004297030942828843,0.003672419093553249,9.16254352208173e-05,0.004267249499208575,0.0005661344915640862,0.002259987260226853,0.001658542280512765,0.001442992007403023,0.0004390110002618836,0.002520652925884977,0.0003970297808712753,0.0005130510505939336,0.002603924418959798,0.001697079684179341,0.001113129135766762,0.005246916795840969,0.009075873799449321,0.002037645970013172,0.0007960501199221549,0.001102825950697961,1.527090587013621e-05,3.626495850350694e-05,0.0003210399810959183,0.001092743292287058,0.0001917475448509056,0.001927346270360467,0.0001221672469610897,0.0006100257218344837,0.0007474684652497985,0.004346849306412185,0.001141824698283986,0.0001574691665025467,0.0005453734061824848,0.0004421653245275549,0.0003560300688182028,0.0006177364128865147,0.0007768488061960482,0.00101083578590182,0.005415946619990833,0.001163029990367948,0.001532642444968045,0.0009416064458350615,0.001208683402150269,0.002316187582191204,0.0003836505235445733,0.001163360903122239,0.0007074846899149276,0.003732536403195319,0.002198465597321318,0.002113301949182561,0.001614346210338459,0.00169673633083118,0.0007568706902808791,0.0004051433633688673,0.0006670908917234775,0.0006654782223118311,0.0005176143032564264,0.0002925376472669455,0.002721036863517621,0.005865691328304851
