,-1,0,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159,161,163,165,167,169,171,173,175,177,179,181,183,185,187,189,191,193,195,197,199,201,203,205,207,209
-1,0.0,42.63198471069336,82.03530883789062,104.63878631591797,98.2625732421875,106.52090454101562,81.36229705810547,82.87791442871094,86.79509735107422,115.05667877197266,137.1877899169922,109.64218139648438,112.52340698242188,123.23455047607422,126.73681640625,95.56554412841797,118.86817932128906,105.0553970336914,100.73036193847656,89.38014221191406,88.31454467773438,106.5047836303711,72.50322723388672,73.31964874267578,68.78993225097656,68.65845489501953,45.331050872802734,71.34921264648438,153.09153747558594,126.78939819335938,117.938720703125,105.82111358642578,108.54080200195312,131.01837158203125,87.9219741821289,88.58013916015625,57.5005989074707,120.14421844482422,93.16170501708984,106.4629898071289,63.659690856933594,86.92462158203125,86.97233581542969,78.6300048828125,104.36038208007812,91.11551666259766,60.47271728515625,85.59193420410156,67.0282974243164,74.0999755859375,94.95991516113281,85.17281341552734,68.82500457763672,50.14662551879883,67.77108001708984,71.40946197509766,48.62024688720703,39.565330505371094,39.834503173828125,40.09288024902344,49.73970031738281,34.73513412475586,109.46765899658203,115.12969207763672,101.33928680419922,99.51185607910156,127.24323272705078,107.07048797607422,115.32804107666016,118.11082458496094,127.29016876220703,153.9695281982422,144.6625518798828,126.65629577636719,130.03176879882812,87.54847717285156,85.49998474121094,69.80493927001953,68.52999877929688,154.54928588867188,119.77728271484375,140.45584106445312,111.22993469238281,102.94680786132812,54.28389358520508,72.84671020507812,67.1757583618164,90.22986602783203,84.05213165283203,54.396690368652344,54.41092300415039,71.66217041015625,40.7410774230957,63.55790710449219,64.67426300048828,62.75994873046875,71.7105484008789,72.56881713867188,80.45832824707031,51.75722122192383,59.115169525146484,113.323486328125,101.30427551269531,96.48121643066406,87.56770324707031,93.8825912475586,101.38726806640625
0,42.631988525390625,0.0,48.79207992553711,73.88052368164062,80.55825805664062,65.13031768798828,39.13805389404297,61.71941375732422,83.94682312011719,100.40169525146484,110.44556427001953,108.66413879394531,121.66859436035156,94.19945526123047,86.19599914550781,109.49513244628906,129.4009552001953,131.6153106689453,139.25363159179688,125.64850616455078,127.30369567871094,145.96990966796875,82.86495971679688,105.99524688720703,94.9840087890625,85.43114471435547,71.56358337402344,108.15718078613281,111.9971694946289,84.36904907226562,75.76810455322266,63.195533752441406,149.67373657226562,123.05851745605469,47.36924743652344,46.125057220458984,98.91339111328125,146.86549377441406,134.56321716308594,134.02542114257812,105.06897735595703,128.33392333984375,112.25589752197266,117.39733123779297,123.7821044921875,120.00862884521484,96.99662780761719,105.16545867919922,109.35464477539062,108.333984375,114.45040130615234,107.49213409423828,98.43684387207031,89.4935531616211,82.855224609375,91.89444732666016,90.4917221069336,78.12721252441406,67.76337432861328,81.98503875732422,91.1538314819336,54.35847091674805,132.94496154785156,134.81004333496094,66.1515121459961,71.79254913330078,90.43872833251953,68.92310333251953,81.52818298339844,98.23641204833984,99.23686218261719,115.70427703857422,125.73492431640625,124.05650329589844,144.95297241210938,55.77425003051758,48.52410888671875,52.601646423339844,39.743038177490234,114.34011840820312,149.64149475097656,101.46337890625,70.37212371826172,144.3483123779297,94.60987854003906,112.78850555419922,108.5772705078125,131.63137817382812,125.18507385253906,20.390941619873047,31.442962646484375,61.48524475097656,35.8721923828125,32.35224533081055,22.412216186523438,68.48921203613281,81.4005126953125,71.76709747314453,83.12698364257812,64.30853271484375,58.732330322265625,107.34571075439453,116.87347412109375,98.80433654785156,98.92669677734375,78.12786102294922,80.37593078613281
1,82.03531646728516,48.79207992553711,0.0,25.382497787475586,41.78339767456055,29.345760345458984,20.87618064880371,26.965087890625,60.86969757080078,58.07539367675781,63.224613189697266,77.35245513916016,77.43782806396484,45.79236602783203,44.84600067138672,91.88034057617188,81.0065689086914,85.45356750488281,94.48181915283203,101.58367156982422,106.19194793701172,98.66620635986328,74.8049545288086,114.32453918457031,100.13925170898438,85.55469512939453,84.70565032958984,118.5365219116211,73.4217529296875,50.606502532958984,57.77979278564453,42.5877571105957,110.0783920288086,80.14530944824219,56.258880615234375,40.37567901611328,120.4126968383789,138.0726776123047,152.7765350341797,150.324951171875,125.93571472167969,149.18861389160156,160.03021240234375,147.2281494140625,154.84368896484375,165.7603302001953,141.16429138183594,153.4053497314453,139.73031616210938,154.79150390625,162.69032287597656,155.3976593017578,145.87338256835938,131.38629150390625,131.27670288085938,139.8791961669922,121.66354370117188,119.9732437133789,115.19993591308594,120.65512084960938,115.84666442871094,102.21650695800781,145.1784210205078,143.369873046875,84.63349914550781,98.00496673583984,90.59453582763672,77.2662582397461,97.71168518066406,130.91375732421875,111.79642486572266,99.07721710205078,118.67438507080078,138.949951171875,117.47283935546875,83.90504455566406,67.21512603759766,94.61956024169922,76.94489288330078,82.20236206054688,111.53191375732422,85.39508819580078,64.35502624511719,138.606689453125,113.30960845947266,123.54200744628906,129.30120849609375,131.5792999267578,121.33212280273438,59.79602813720703,27.767030715942383,41.20830154418945,84.12138366699219,18.754152297973633,40.45471954345703,62.41960525512695,130.19256591796875,117.25169372558594,128.50877380371094,112.88886260986328,105.83755493164062,146.80599975585938,165.29498291015625,143.9592742919922,147.6776885986328,118.27664947509766,115.52131652832031
3,104.63878631591797,73.88053131103516,25.382497787475586,0.0,29.86736488342285,29.365299224853516,41.237831115722656,28.776521682739258,59.05558395385742,39.084957122802734,38.87201690673828,59.96937561035156,56.01322937011719,20.520790100097656,27.245811462402344,78.90768432617188,55.636497497558594,60.81317901611328,69.23487854003906,78.33438110351562,81.17595672607422,73.29613494873047,79.9299087524414,98.13636016845703,105.75061798095703,91.70462036132812,97.07398223876953,95.11101531982422,57.95661163330078,42.00225830078125,59.57195281982422,50.31507873535156,85.29730987548828,57.40104675292969,74.25228881835938,57.859806060791016,134.2382049560547,122.4712905883789,127.46443176269531,135.8086395263672,124.8086166381836,135.87753295898438,153.9866485595703,143.9886474609375,142.68267822265625,151.60397338867188,161.50469970703125,160.8091583251953,151.25592041015625,157.11993408203125,151.80917358398438,157.3926544189453,168.74411010742188,150.78089904785156,156.1081085205078,164.58950805664062,139.1559295654297,143.52557373046875,139.8404998779297,140.187744140625,132.43508911132812,126.86947631835938,132.05303955078125,131.1167449951172,100.7447280883789,116.25637817382812,93.13884735107422,86.83595275878906,105.3734130859375,141.3053741455078,113.03810119628906,89.5339126586914,108.5513687133789,133.15773010253906,101.0781021118164,104.42478942871094,86.9117431640625,117.98963928222656,99.91182708740234,69.14581298828125,91.48368072509766,78.3775405883789,72.64010620117188,116.27312469482422,112.17778015136719,98.40804290771484,115.5130615234375,106.28141021728516,96.00694274902344,84.40457153320312,50.22787857055664,47.79421615600586,109.46650695800781,43.12583541870117,63.5274543762207,71.10492706298828,155.17269897460938,141.47999572753906,152.72679138183594,137.76620483398438,131.01426696777344,165.14501953125,157.23606872558594,167.93507385253906,172.62277221679688,140.49571228027344,135.0705108642578
5,98.26255798339844,80.55826568603516,41.78340148925781,29.867366790771484,0.0,59.1056022644043,62.605018615722656,19.02547264099121,29.811405181884766,19.860376358032227,48.124874114990234,35.81694793701172,41.169281005859375,30.558666229248047,52.98619842529297,53.7575798034668,56.59325408935547,51.348060607910156,62.021602630615234,64.00442504882812,72.43500518798828,70.77033233642578,52.8055534362793,79.72900390625,79.0460205078125,65.07891845703125,77.38037872314453,81.9967041015625,79.0233154296875,69.50010681152344,88.78910827636719,80.06978607177734,87.07667541503906,66.76812744140625,97.77057647705078,82.13090515136719,117.77239227294922,138.06556701660156,122.35661315917969,143.39981079101562,115.08522033691406,129.31419372558594,158.33702087402344,136.7586212158203,160.3605194091797,148.887939453125,146.4408416748047,178.08428955078125,139.5968017578125,150.414306640625,169.4274444580078,169.09571838378906,160.710693359375,136.266357421875,156.73829650878906,164.53929138183594,123.50852966308594,131.28517150878906,136.7616729736328,126.73441314697266,116.23390197753906,126.16222381591797,148.61705017089844,148.62521362304688,125.92485046386719,138.63978576660156,121.83563995361328,116.37832641601562,134.59425354003906,170.15493774414062,139.86550903320312,113.78902435302734,129.0618438720703,152.8584442138672,116.44661712646484,123.58429718017578,108.21759033203125,132.1913299560547,115.41741943359375,92.0134048461914,102.05763244628906,104.91996002197266,102.13247680664062,115.7735595703125,99.85555267333984,89.97059631347656,108.20051574707031,102.50479125976562,89.55516815185547,97.48475646972656,49.44554901123047,29.0647029876709,115.29054260253906,49.71268844604492,79.26969146728516,47.79579162597656,157.02525329589844,152.16378784179688,163.523681640625,138.7191619873047,138.9982147216797,185.38116455078125,175.30636596679688,179.20103454589844,173.92886352539062,156.34408569335938,154.93272399902344
7,106.5208969116211,65.13031768798828,29.34575653076172,29.36529541015625,59.10559844970703,0.0,25.992258071899414,52.56296920776367,87.08971405029297,65.73943328857422,48.63186264038086,87.14430236816406,80.44927978515625,40.47529220581055,21.549488067626953,106.18211364746094,67.29084014892578,81.53753662109375,85.42866516113281,100.3743896484375,98.27852630615234,81.97547149658203,103.69060516357422,119.6214599609375,129.47640991210938,114.74566650390625,113.6479721069336,115.29286193847656,48.49076843261719,21.522804260253906,31.811481475830078,20.97711753845215,88.78756713867188,58.05453109741211,47.26712417602539,32.36262130737305,148.8548583984375,110.09317779541016,132.45082092285156,122.23818969726562,138.42869567871094,144.11595153808594,139.69920349121094,155.52276611328125,126.2471694946289,137.65676879882812,162.12693786621094,144.57699584960938,164.41078186035156,157.96701049804688,135.42832946777344,142.50326538085938,158.42141723632812,154.3809814453125,146.6417999267578,156.24066162109375,148.66000366210938,142.8319091796875,132.72828674316406,146.45443725585938,143.6654815673828,119.02722930908203,117.06517028808594,114.83302307128906,71.6042251586914,87.96052551269531,66.25463104248047,57.94806671142578,77.10803985595703,113.36437225341797,87.48353576660156,69.81778717041016,89.49102783203125,111.49055480957031,90.04801177978516,78.29432678222656,60.26893615722656,98.90704345703125,79.80584716796875,54.29695129394531,86.70111083984375,57.15391159057617,43.83193588256836,113.73176574707031,131.6153106689453,113.9576187133789,127.9019775390625,111.65364837646484,106.67170715332031,69.88147735595703,55.30351257324219,70.01467895507812,96.88811492919922,44.78289031982422,48.30256271362305,91.68134307861328,144.07708740234375,125.2552490234375,136.36102294921875,127.90387725830078,116.6817626953125,137.1985626220703,138.67022705078125,148.39669799804688,162.00559997558594,117.71241760253906,106.41799926757812
9,81.36229705810547,39.1380615234375,20.876182556152344,41.23784255981445,62.60501480102539,25.992259979248047,0.0,46.74638748168945,79.54669189453125,78.43418884277344,72.4831314086914,98.22189331054688,97.07137298583984,59.799190521240234,47.057926177978516,109.91914367675781,91.65907287597656,101.40927124023438,107.71501922607422,119.35077667236328,120.49687957763672,107.36941528320312,90.58425903320312,127.1583251953125,113.40658569335938,99.5727310180664,93.85810852050781,131.29205322265625,73.03274536132812,45.42766571044922,42.74106979370117,26.890241622924805,114.6847152709961,83.92048645019531,35.384761810302734,19.538232803344727,126.87488555908203,129.1329345703125,155.28167724609375,140.97747802734375,132.89048767089844,156.14512634277344,151.24859619140625,154.18292236328125,144.33628845214844,156.31448364257812,136.1346893310547,143.75091552734375,144.1618194580078,147.41326904296875,153.035888671875,146.3313446044922,137.51614379882812,128.57408142089844,121.31387329101562,130.64065551757812,125.46977233886719,117.04224395751953,106.84268188476562,120.8219985961914,121.13291931152344,93.28803253173828,135.70205688476562,133.05174255371094,63.75731658935547,77.2687759399414,72.99847412109375,57.06774139404297,77.34607696533203,110.13932037353516,94.10894012451172,86.8044204711914,105.78140258789062,121.69619750976562,110.92435455322266,63.79079818725586,46.64057922363281,77.36084747314453,59.00579833984375,76.7579116821289,111.13641357421875,71.33390808105469,45.99283981323242,138.1564178466797,120.75829315185547,136.93540954589844,136.25938415527344,137.4997100830078,132.05740356445312,45.978614807128906,34.28834533691406,58.09796142578125,72.02133178710938,23.733802795410156,24.117759704589844,76.71241760253906,118.98959350585938,102.71460723876953,113.88488006591797,102.60973358154297,92.68610382080078,127.49292755126953,146.7017822265625,128.38638305664062,136.84852600097656,99.28826904296875,95.22450256347656
11,82.87791442871094,61.719398498535156,26.965085983276367,28.77652359008789,19.025470733642578,52.56296920776367,46.746395111083984,0.0,34.57590866088867,38.85094451904297,61.968528747558594,51.72728729248047,60.091957092285156,42.57141876220703,55.97623062133789,65.68477630615234,71.70549774169922,69.95543670654297,79.8553237915039,82.96302795410156,90.99433135986328,87.16393280029297,51.56752395629883,91.2464599609375,77.80799102783203,63.11371994018555,68.5947494506836,98.86553192138672,86.50105285644531,70.67422485351562,83.47766876220703,68.62500762939453,102.74687194824219,80.818359375,81.60066223144531,66.17208099365234,107.74529266357422,149.96728515625,140.0448455810547,161.03404235839844,111.07378387451172,134.12950134277344,164.875,132.42079162597656,171.41262817382812,156.56600952148438,134.6138458251953,161.1351318359375,129.08309936523438,148.24105834960938,170.46713256835938,162.15452575683594,148.50347900390625,124.13441467285156,139.3097686767578,147.1809844970703,111.9823989868164,117.76824951171875,120.7677993774414,114.07243347167969,105.1517333984375,108.86834716796875,160.0858917236328,159.85366821289062,109.44993591308594,121.57333374023438,117.23474884033203,103.58406066894531,123.4814453125,154.5501251220703,138.50318908691406,118.21939086914062,137.2584228515625,161.84323120117188,128.30995178222656,106.29170989990234,91.63031768798828,113.24349212646484,97.26156616210938,97.88272857666016,116.89024353027344,107.0630111694336,91.17697143554688,132.83949279785156,97.67534637451172,108.41615295410156,114.06759643554688,120.09722900390625,107.26412200927734,78.7090835571289,31.288965225219727,19.05701446533203,97.27702331542969,31.2278995513916,61.51118469238281,42.36772918701172,139.50042724609375,133.38275146484375,144.74264526367188,121.27201843261719,120.4115982055664,166.81869506835938,173.35104370117188,160.4103240966797,156.46136474609375,137.61167907714844,137.12081909179688
13,86.79508209228516,83.94682312011719,60.869693756103516,59.05558776855469,29.8114070892334,87.08973693847656,79.54670715332031,34.575904846191406,0.0,32.69853973388672,71.65228271484375,25.36529541015625,42.97942352294922,57.221435546875,82.72484588623047,31.140727996826172,70.84534454345703,55.52238464355469,68.10677337646484,57.40861892700195,72.44953918457031,81.23573303222656,24.342060089111328,58.52891540527344,50.020423889160156,37.190982818603516,53.998939514160156,66.37897491455078,104.31853485107422,99.28652954101562,118.05358123779297,103.0749740600586,98.89852142333984,86.75572967529297,112.66838073730469,98.29437255859375,93.87920379638672,145.0744171142578,120.0604019165039,143.1773223876953,93.51978302001953,115.78089904785156,146.72256469726562,115.25140380859375,173.30445861816406,138.2220458984375,123.45310974121094,158.77894592285156,116.0087661743164,132.148681640625,168.455078125,155.95217895507812,137.77720642089844,113.3132095336914,151.08587646484375,146.4318389892578,100.40113830566406,109.65867614746094,120.13079071044922,103.90311431884766,92.93467712402344,119.61369323730469,155.75100708007812,167.5775909423828,139.8511199951172,150.5803680419922,151.46121215820312,136.61447143554688,154.1988067626953,181.75918579101562,169.6407928466797,138.47808837890625,151.8052520751953,174.12039184570312,134.0935821533203,134.75465393066406,121.90623474121094,136.48959350585938,123.17790985107422,117.32819366455078,115.76463317871094,134.4741668701172,124.76737976074219,120.89439392089844,76.1770248413086,82.08609771728516,93.78421020507812,107.36737060546875,93.63419342041016,103.59114837646484,53.444557189941406,22.50730323791504,114.34751892089844,59.04661178588867,90.20796203613281,25.480243682861328,153.10968017578125,152.54269409179688,161.67510986328125,133.80641174316406,137.7828826904297,191.28347778320312,182.77757263183594,177.7863311767578,169.41676330566406,162.0723419189453,163.608154296875
